_id,event,match,alliance,team,scout,pregame.startPosition.x,pregame.startPosition.y,pregame.preload,start,actions[0].time,actions[1].time,actions[2].time,actions[3].time,actions[4].time,actions[5].time,actions[6].time,actions[7].time,actions[8].time,actions[9].time,actions[10].time,actions[11].time,actions[12].time,actions[13].time,actions[14].time,actions[15].time,actions[16].time,actions[17].time,actions[18].time,actions[19].time,actions[20].time,actions[21].time,actions[22].time,actions[23].time,actions[24].time,actions[25].time,actions[26].time,actions[27].time,actions[28].time,actions[29].time,actions[30].time,actions[31].time,actions[32].time,actions[33].time,actions[34].time,actions[35].time,actions[36].time,actions[37].time,actions[38].time,actions[39].time,actions[40].time,actions[41].time,actions[42].time,actions[43].time,actions[44].time,actions[45].time,actions[46].time,actions[47].time,actions[48].time,actions[49].time,actions[50].time,actions[51].time,actions[52].time,actions[53].time,actions[54].time,actions[55].time,actions[56].time,actions[57].time,actions[58].time,actions[59].time,actions[60].time,actions[61].time,actions[0].action,actions[1].action,actions[2].action,actions[3].action,actions[4].action,actions[5].action,actions[6].action,actions[7].action,actions[8].action,actions[9].action,actions[10].action,actions[11].action,actions[12].action,actions[13].action,actions[14].action,actions[15].action,actions[16].action,actions[17].action,actions[18].action,actions[19].action,actions[20].action,actions[21].action,actions[22].action,actions[23].action,actions[24].action,actions[25].action,actions[26].action,actions[27].action,actions[28].action,actions[29].action,actions[30].action,actions[31].action,actions[32].action,actions[33].action,actions[34].action,actions[35].action,actions[36].action,actions[37].action,actions[38].action,actions[39].action,actions[40].action,actions[41].action,actions[42].action,actions[43].action,actions[44].action,actions[45].action,actions[46].action,actions[47].action,actions[48].action,actions[49].action,actions[50].action,actions[51].action,actions[52].action,actions[53].action,actions[54].action,actions[55].action,actions[56].action,actions[57].action,actions[58].action,actions[59].action,actions[60].action,actions[61].action,actions[0].location,actions[1].location,actions[2].location,actions[3].location,actions[4].location,actions[5].location,actions[6].location,actions[7].location,actions[8].location,actions[9].location,actions[10].location,actions[11].location,actions[12].location,actions[13].location,actions[14].location,actions[15].location,actions[16].location,actions[17].location,actions[18].location,actions[19].location,actions[20].location,actions[21].location,actions[22].location,actions[23].location,actions[24].location,actions[25].location,actions[26].location,actions[27].location,actions[28].location,actions[29].location,actions[30].location,actions[31].location,actions[32].location,actions[33].location,actions[34].location,actions[35].location,actions[36].location,actions[37].location,actions[38].location,actions[39].location,actions[40].location,actions[41].location,actions[42].location,actions[43].location,actions[44].location,actions[45].location,actions[46].location,actions[47].location,actions[48].location,actions[49].location,actions[50].location,actions[51].location,actions[52].location,actions[53].location,actions[54].location,actions[55].location,actions[56].location,actions[57].location,actions[58].location,actions[59].location,actions[60].location,actions[61].location,actions[0].item,actions[1].item,actions[2].item,actions[3].item,actions[4].item,actions[5].item,actions[6].item,actions[7].item,actions[8].item,actions[9].item,actions[10].item,actions[11].item,actions[12].item,actions[13].item,actions[14].item,actions[15].item,actions[16].item,actions[17].item,actions[18].item,actions[19].item,actions[20].item,actions[21].item,actions[22].item,actions[23].item,actions[24].item,actions[25].item,actions[26].item,actions[27].item,actions[28].item,actions[29].item,actions[30].item,actions[31].item,actions[32].item,actions[33].item,actions[34].item,actions[35].item,actions[36].item,actions[37].item,actions[38].item,actions[39].item,actions[40].item,actions[41].item,actions[42].item,actions[43].item,actions[44].item,actions[45].item,actions[46].item,actions[47].item,actions[48].item,actions[49].item,actions[50].item,actions[51].item,actions[52].item,actions[53].item,actions[54].item,actions[55].item,actions[56].item,actions[57].item,actions[58].item,actions[59].item,actions[60].item,actions[61].item,actions[0].phase,actions[1].phase,actions[2].phase,actions[3].phase,actions[4].phase,actions[5].phase,actions[6].phase,actions[7].phase,actions[8].phase,actions[9].phase,actions[10].phase,actions[11].phase,actions[12].phase,actions[13].phase,actions[14].phase,actions[15].phase,actions[16].phase,actions[17].phase,actions[18].phase,actions[19].phase,actions[20].phase,actions[21].phase,actions[22].phase,actions[23].phase,actions[24].phase,actions[25].phase,actions[26].phase,actions[27].phase,actions[28].phase,actions[29].phase,actions[30].phase,actions[31].phase,actions[32].phase,actions[33].phase,actions[34].phase,actions[35].phase,actions[36].phase,actions[37].phase,actions[38].phase,actions[39].phase,actions[40].phase,actions[41].phase,actions[42].phase,actions[43].phase,actions[44].phase,actions[45].phase,actions[46].phase,actions[47].phase,actions[48].phase,actions[49].phase,actions[50].phase,actions[51].phase,actions[52].phase,actions[53].phase,actions[54].phase,actions[55].phase,actions[56].phase,actions[57].phase,actions[58].phase,actions[59].phase,actions[60].phase,actions[61].phase,actions[1].level,actions[2].level,actions[3].level,actions[4].level,actions[5].level,actions[6].level,actions[9].level,actions[10].level,actions[11].level,actions[12].level,actions[15].level,actions[16].level,actions[19].level,actions[20].level,actions[22].level,actions[23].level,actions[24].level,actions[25].level,actions[26].level,actions[27].level,actions[28].level,actions[29].level,actions[30].level,actions[31].level,actions[32].level,actions[33].level,actions[7].level,actions[13].level,actions[17].level,actions[8].level,actions[14].level,actions[18].level,actions[21].level,actions[35].level,actions[37].level,actions[39].level,actions[41].level,actions[43].level,actions[45].level,actions[47].level,actions[34].level,actions[36].level,actions[38].level,actions[40].level,actions[46].level,actions[48].level,actions[49].level,actions[42].level,actions[44].level,actions[50].level,actions[51].level,actions[52].level,actions[53].level,actions[54].level,actions[55].level,actions[56].level,actions[57].level,actions[58].level,actions[59].level,actions[60].level,actions[61].level,untimed.exitAuto,untimed.buddyClimb,untimed.parkMatch,postgame.strategy[0],postgame.strategy[1],postgame.strategy[2],postgame.strategy[3],postgame.strategy[4],postgame.rating,postgame.driverSkill,postgame.speed,postgame.thoughts,__v,climb.time,climb.type,climb.fails,actions[2].branch,actions[1].branch,actions[3].branch,actions[5].branch,actions[7].branch,actions[9].branch,actions[11].branch,actions[4].branch,actions[6].branch,actions[8].branch,actions[0].branch,actions[14].branch,actions[24].branch,actions[20].branch,actions[22].branch,actions[10].branch,actions[23].branch,actions[12].branch,actions[19].branch,actions[16].branch,actions[18].branch,actions[27].branch,actions[26].branch,actions[17].branch,actions[13].branch,actions[28].branch,actions[25].branch,actions[32].branch,actions[30].branch,actions[41].branch
67cb337cb9d1346c76f54be1,2025mose,18,red,1806,Flem,136,26,true,1741370044682,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,defense,breakdown,,,,4,4,0,Ghry did nothing just stopped moving in other teams area,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb338f40489a803834b6f5,2025mose,18,red,6419,IvyWing,20,142,false,1741370037880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,true,defense,moral,,,,5,6,6,"Defensive entirely. Did not score once. Only stayed in red alliance for defense  which was kinda weird,",0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb339640489a803834b705,2025mose,18,blue,3184,Conley,35,118,false,1741370038299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,true,defense,,,,,6,6,6,"Good, fast, defense",0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb35942685eee51fa89609,2025mose,19,blue,5801,FishLord567,17,174,true,1741370568606,-1,131,123,110,108,103,97,90,85,81,73,60,45,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,ground,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,3,,2,,3,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,feeder,,,,8,7,7,,0,0,none,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb35bd66497275e83b12d0,2025mose,19,blue,4213,Flem,24,281,true,1741370586427,-1,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,breakdown,,,,,5,5,5,,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb35c55a2882584447997c,2025mose,19,blue,1710,329cja20,21,102,true,1741370569010,-1,150,128,107,101,97,93,82,79,70,67,62,56,25,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,score,intake,drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,reef,ground,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_left,reef,coral_station_left,reef,reef,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,4,,4,,,,,,,,,,,,,,,,,,4,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,cycle,,,,,8,8,8,They can score both coral and algae but are more consistent with coral. They seem to have a one piece auto.,0,0,none,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb43f77f2cce02e8a5d50f,2025mose,20,blue,1987,Quareality,18,285,true,1741374267726,-1,148,144,140,126,118,112,107,104,99,93,89,78,74,61,48,45,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,miss,intake,miss,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,4,,4,,4,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,coral,feeder,,,,9,10,9,"Really fast cycle time, but unreliable auto",0,0.91,shallow,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb4410d73244eab2c02c7f,2025mose,20,red,1736,083cgh02,112,63,true,1741374265486,-1,141,132,131,120,119,116,114,111,103,98,90,85,84,82,75,71,65,62,58,51,45,40,31,29,26,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,drop,intake,score,intake,score,intake,drop,intake,score,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,intake,drop,score,intake,miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,ground,coral_station_right,reef,coral_station_right,reef,reef,ground,coral_station_right,reef,coral_station_right,reef,reef,ground,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,coral_station_right,ground,reef,coral_station_right,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,4,4,,4,4,4,,3,,,,,3,,3,,,,,,,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,,,,,8,7,7,"scored a lot of coral, good driving, didn’t go for algae points at all",0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb4420b44378b430652538,2025mose,20,red,2996,paige.garc,18,249,true,1741374266320,-1,147,128,128,125,124,121,117,112,108,104,100,96,91,87,76,73,71,67,63,58,50,48,37,34,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,ground,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,ground,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_left,reef,reef,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,4,,4,,4,,4,,,3,,3,3,,,,,,,,4,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,coral,,,,,9,6,8,they did very well. they were able to play all their coral without missing and did a lot of cycles. they climbed effortlessly and were multiple inches off the ground with is impressive,0,11.381,deep,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb44294c69ed0ea3811726,2025mose,20,red,1763,Conley,80,193,true,1741374266485,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,moral,breakdown,,,,3,4,3,Broke down,0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb44406423cca4c5120b3a,2025mose,20,blue,5126,413hma11,131,24,true,1741374267768,-1,123,111,93,91,36,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,miss,intake,score,intake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,algae,stuck,,,,5,5,5,It had a coral stuck between the elevator and it struggled a bit but scored points.,0,0,none,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb4441ed4125e9e457f6df,2025mose,20,red,1763,Cbinder,124,205,true,1741374266911,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,true,breakdown,,,,,6,5,3,"No auto, problems driving, had sense enough to park before they disconnected.",0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb4688cce570982e62140f,2025mose,21,blue,4522,paige.garc,131,286,true,1741374870502,-1,149,145,141,135,131,122,114,108,107,101,99,96,91,86,81,58,55,49,48,44,42,37,36,30,29,28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,miss,intake,score,intake,drop,intake,drop,intake,score,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_right,reef,reef,ground,reef,ground,coral_station_right,reef,coral_station_right,reef,reef,ground,coral_station_left,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,algae,algae,algae,algae,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,,,3,,,,3,,,3,,2,,2,,,,,,,,3,4,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,cycle,coral,,,,9,8,9,they are really fast and consistent with placing coral. they took some algae off the reef t didn't put it in the barge,0,0,none,0,,,,,,,,,5,4,,2,,,,,,,,,,,,,,,,,,
67cb4692d9e5b92196000604,2025mose,21,blue,3928,083cgh02,44,41,false,1741374871025,139,137,133,132,127,112,110,101,99,80,76,73,68,60,37,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,miss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,3,,3,,2,,2,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,coral,,,,,9,7,6,"team scored a lot of coral, but it was hard for the human player to get it into the robot, climbed deep cage at the end and was multiple inches in the air",0,2.946,deep,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb46adde5910791cdee8fe,2025mose,21,blue,1756,Conley,129,164,false,1741374870450,143,138,122,118,110,110,105,102,99,95,90,86,84,81,78,74,72,70,68,62,61,58,55,50,44,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral_station_right,reef,ground,reef,reef,ground,coral_station_right,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,coral_station_left,reef,ground,reef,ground,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,4,,,1,1,1,1,2,2,2,,4,4,4,4,,,,,,,,,1,2,2,1,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,true,coral,pickup,,,,7,7,7,Pretty accurate lower-level coral scored from ground intake,0,2.518,deep,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67cb46bc151a527757762120,2025mose,21,red,2357,Quareality,129,161,true,1741374881086,-1,144,127,124,117,109,99,82,71,70,60,55,48,42,33,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,miss,intake,miss,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_right,reef,coral_station_left,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,4,,4,,4,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,,,,,6,7,7,"Ok cycle, kinda average \n",0,0,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
